Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
096240,KR7096240007,크레버스,KOSDAQ,우량기업부,16250,1,200,1.25,15930,16310,15920,23545,381345700,180995425000,11138180,KSQ
002100,KR7002100006,경농,KOSPI,,9270,1,20,0.22,9300,9380,9220,23133,214233660,180974270250,19522575,STK
033160,KR7033160003,엠케이전자,KOSDAQ,중견기업부,8190,2,-10,-0.12,8300,8340,8120,48801,401039410,180723250890,22066331,KSQ
023760,KR7023760002,한국캐피탈,KOSDAQ,우량기업부,572,1,1,0.18,573,575,570,48410,27664629,180528677472,315609576,KSQ
019210,KR7019210004,와이지-원,KOSDAQ,우량기업부,5350,1,30,0.56,5340,5370,5290,22980,122765140,179619931650,33573819,KSQ
214260,KR7214260002,라파스,KOSDAQ,기술성장기업부,20150,2,-1400,-6.5,21700,21700,20100,231153,4777877650,179585565250,8912435,KSQ
067280,KR7067280008,멀티캠퍼스,KOSDAQ,우량기업부,30300,2,-100,-0.33,30450,30650,29900,5307,160280500,179581403700,5926779,KSQ
090350,KR7090350000,노루페인트,KOSPI,,8970,1,20,0.22,8980,9050,8900,53099,476394240,179400000000,20000000,STK
267850,KR7267850006,아시아나IDT,KOSPI,,16120,1,520,3.33,15560,16400,15300,29438,472293530,178932000000,11100000,STK
000320,KR7000320002,노루홀딩스,KOSPI,,13460,1,50,0.37,13460,13480,13380,11539,154968760,178898892460,13291151,STK
035080,KR7035080001,그래디언트,KOSDAQ,우량기업부,12300,2,-210,-1.68,12440,12820,12260,48498,605279950,178689283200,14527584,KSQ
458870,KR7458870003,씨어스테크놀로지,KOSDAQ,기술성장기업부,14200,2,-330,-2.27,14670,14670,14040,129655,1850266850,178233856000,12551680,KSQ
402030,KR7402030001,코난테크놀로지,KOSDAQ,기술성장기업부,15560,1,110,0.71,15860,17120,15500,90532,1478538620,178206937280,11452888,KSQ
100250,KR7100250000,진양홀딩스,KOSPI,,3185,1,5,0.16,3180,3185,3170,11245,35747630,178026505020,55895292,STK
288330,KR7288330004,브릿지바이오테라퓨틱스,KOSDAQ,기술성장기업부,3860,2,-155,-3.86,4040,4085,3805,786276,3058095700,178010261280,46116648,KSQ
214390,KR7214390007,경보제약,KOSPI,,7440,0,0,0.0,0,0,0,0,0,177867038400,23906860,STK
046440,KR7046440004,KG모빌리언스,KOSDAQ,우량기업부,4580,2,-15,-0.33,4590,4595,4555,30338,138669395,177821101440,38825568,KSQ
028100,KR7028100006,동아지질,KOSPI,,12640,1,50,0.4,12640,12700,12560,12956,163748830,177625445440,14052646,STK
035810,KR7035810001,이지홀딩스,KOSDAQ,우량기업부,2725,1,25,0.93,2690,2730,2690,77790,211099680,177522427625,65145845,KSQ
330860,KR7330860008,네패스아크,KOSDAQ,우량기업부,14570,1,70,0.48,14600,14880,14450,38983,568619300,177521535650,12184045,KSQ
363280,KR7363280009,티와이홀딩스,KOSPI,,3520,1,20,0.57,3540,3540,3460,17042,59564395,177511023360,50429268,STK
014940,KR7014940001,오리엔탈정공,KOSDAQ,우량기업부,3890,2,-245,-5.93,4195,4195,3880,320271,1266657640,177281541290,45573661,KSQ
083790,KR7083790006,CG인바이츠,KOSDAQ,벤처기업부,2305,2,-30,-1.28,2345,2345,2295,25992,60068460,177241089510,76894182,KSQ
000860,KR7000860007,강남제비스코,KOSPI,,27250,2,-1250,-4.39,28500,28750,27250,22740,634231500,177125000000,6500000,STK
092870,KR7092870005,엑시콘,KOSDAQ,우량기업부,13540,2,-270,-1.96,13990,14120,13510,872680,12048749090,176707791380,13050797,KSQ
005860,KR7005860002,한일사료,KOSDAQ,우량기업부,4480,1,180,4.19,4400,4690,4345,7909728,35862971175,176528508800,39403685,KSQ
047560,KR7047560008,이스트소프트,KOSDAQ,벤처기업부,15210,2,-90,-0.59,15020,15390,14840,328524,4969160270,176496718320,11603992,KSQ
297090,KR7297090003,씨에스베어링,KOSDAQ,중견기업부,6470,2,-30,-0.46,6420,6850,6360,247192,1620704400,176436900000,27270000,KSQ
042600,KR7042600007,새로닉스,KOSDAQ,우량기업부,14200,1,320,2.31,13600,14300,13370,20612,287307910,176414750800,12423574,KSQ
134380,KR7134380005,미원화학,KOSPI,,80100,1,100,0.13,80400,80400,80100,87,6971800,176161366800,2199268,STK
317690,KR7317690006,퀀타매트릭스,KOSDAQ,기술성장기업부,10650,2,-270,-2.47,10840,11910,10550,2898700,32548422220,176123427150,16537411,KSQ
123410,KR7123410003,코리아에프티,KOSDAQ,우량기업부,6320,2,-110,-1.71,6440,6480,6240,537566,3402847260,175955524480,27841064,KSQ
011810,KR7011810009,STX,KOSPI,,5650,2,-30,-0.53,5710,5730,5620,99939,566741390,175251287550,31017927,STK
052260,KR7052260007,현대바이오랜드,KOSDAQ,중견기업부,5840,2,-90,-1.52,5860,5980,5790,208670,1224800430,175200000000,30000000,KSQ
000105,KR7000101006,유한양행우,KOSPI,,148300,1,1000,0.68,146600,155300,142500,167364,24902717200,175133402000,1180940,STK
234080,KR7234080000,JW생명과학,KOSPI,,11020,2,-50,-0.45,11060,11100,11010,27729,306435610,174496785080,15834554,STK
136540,KR7136540002,윈스,KOSDAQ,우량기업부,12760,1,60,0.47,12700,12770,12650,3915,49733150,174099507120,13644162,KSQ
007860,KR7007860000,서연,KOSPI,,7380,2,-50,-0.67,7400,7440,7330,29956,220782880,173281248720,23479844,STK
060590,KR7060590007,씨티씨바이오,KOSDAQ,중견기업부,7160,2,-140,-1.92,7300,7360,7070,49617,356075120,173136103200,24181020,KSQ
093640,KR7093640001,케이알엠,KOSDAQ,벤처기업부,5320,2,-30,-0.56,5460,5460,5270,35967,190780660,173069415400,32531845,KSQ
122450,KR7122450000,KX,KOSDAQ,우량기업부,3815,1,20,0.53,3825,3830,3785,115201,437259365,172956702660,45335964,KSQ
101530,KR7101530004,해태제과식품,KOSPI,,5940,3,0,0.0,5940,6030,5870,40552,241070380,172953922680,29116822,STK
006840,KR7006840003,AK홀딩스,KOSPI,,13040,1,50,0.38,12930,13090,12930,4699,61174000,172748195440,13247561,STK
182400,KR7182400002,엔케이맥스,KOSDAQ,관리종목(소속부없음),2020,0,0,0.0,0,0,0,0,0,172748038620,85518831,KSQ
138610,KR7138610001,나이벡,KOSDAQ,기술성장기업부,16780,2,-350,-2.04,17130,17130,16750,41533,699986300,172696789940,10291823,KSQ
121440,KR7121440002,골프존뉴딘홀딩스,KOSDAQ,우량기업부,4030,3,0,0.0,4030,4040,3985,17525,70150955,172632376540,42836818,KSQ
035510,KR7035510007,신세계 I&C,KOSPI,,10030,1,350,3.62,10400,10650,10020,185273,1902086320,172516000000,17200000,STK
298540,KR7298540006,더네이쳐홀딩스,KOSDAQ,우량기업부,11680,1,630,5.7,11090,11710,11010,115088,1326799020,172465198080,14765856,KSQ
097800,KR7097800007,윈팩,KOSDAQ,중견기업부,1481,1,10,0.68,1490,1525,1462,1657020,2466203718,172462789149,116450229,KSQ
000050,KR7000050005,경방,KOSPI,,6290,1,30,0.48,6260,6290,6160,6841,42620910,172442048300,27415270,STK
052420,KR7052420007,오성첨단소재,KOSDAQ,중견기업부,2010,2,-105,-4.96,2135,2135,2010,4113034,8461814380,172366697760,85754576,KSQ
042420,KR7042420000,네오위즈홀딩스,KOSDAQ,중견기업부,19440,1,30,0.15,19360,19460,19220,5514,106791470,172177475040,8856866,KSQ
282880,KR7282880004,코윈테크,KOSDAQ,우량기업부,15450,3,0,0.0,15560,15560,15320,38573,596038620,172140918150,11141807,KSQ
033920,KR7033920000,무학,KOSPI,,6010,2,-150,-2.44,6160,6160,6000,76899,465000220,171285000000,28500000,STK
143160,KR7143160000,아이디스,KOSDAQ,우량기업부,15970,2,-110,-0.68,16040,16270,15900,8541,137060090,171140748300,10716390,KSQ
053300,KR7053300000,한국정보인증,KOSDAQ,우량기업부,4020,2,-30,-0.74,4020,4035,3980,106398,425839720,170614271220,42441361,KSQ
048550,KR7048550008,SM C&C,KOSDAQ,중견기업부,1761,1,23,1.32,1723,1800,1721,357743,631465994,170314445820,96714620,KSQ
411080,KR7411080005,샌즈랩,KOSDAQ,기술성장기업부,11150,2,-180,-1.59,11150,11710,10700,3329731,37423560890,170022313700,15248638,KSQ
010955,KR7010951002,S-Oil우,KOSPI,,42250,2,-450,-1.05,42700,42750,42150,8575,362939350,169926415750,4021927,STK
322310,KR7322310004,오로스테크놀로지,KOSDAQ,벤처기업부,18120,2,-380,-2.05,18600,18720,18050,13284,244042600,169721741040,9366542,KSQ
214180,KR7214180002,헥토이노베이션,KOSDAQ,우량기업부,12780,1,30,0.24,12750,12850,12720,9509,121346270,169426824300,13257185,KSQ
136490,KR7136490000,선진,KOSPI,,7120,1,40,0.56,7080,7150,7010,29125,205927610,169310780480,23779604,STK
432720,KR7432720001,퀄리타스반도체,KOSDAQ,기술성장기업부,12250,1,470,3.99,12180,12940,11910,1101499,13608860210,169182202000,13810792,KSQ
001750,KR7001750009,한양증권,KOSPI,,13250,2,-200,-1.49,13380,13450,13000,271722,3566936220,168653075500,12728534,STK
100130,KR7100130004,동국S&C,KOSDAQ,중견기업부,2950,2,-25,-0.84,2970,2975,2905,202384,594208645,168571850000,57143000,KSQ
211270,KR7211270004,AP위성,KOSDAQ,벤처기업부,11170,1,70,0.63,11200,11310,11020,46446,521010780,168469335680,15082304,KSQ
005430,KR7005430004,한국공항,KOSPI,,53200,3,0,0.0,53800,53800,52900,8731,464601500,168450086000,3166355,STK
225530,KR7225530005,보광산업,KOSDAQ,우량기업부,4630,1,10,0.22,4605,4695,4605,30309,140291800,168248306010,36338727,KSQ
025820,KR7025820002,이구산업,KOSPI,,5030,1,80,1.62,5200,5290,4960,3501576,17934967300,168213260000,33442000,STK
234340,KR7234340008,헥토파이낸셜,KOSDAQ,우량기업부,17780,1,410,2.36,17950,18070,17550,59145,1052082740,168074340000,9453000,KSQ
462350,KR7462350000,이노스페이스,KOSDAQ,기술성장기업부,17900,1,1200,7.19,16630,18760,16470,355937,6389813940,167824922600,9375694,KSQ
317870,KR7317870004,엔바이오니아,KOSDAQ,기술성장기업부,19700,2,-150,-0.76,19850,19850,19450,7229,142218150,167582975000,8506750,KSQ
079430,KR7079430005,현대리바트,KOSPI,,8150,2,-30,-0.37,8190,8360,8090,41178,336414270,167362548300,20535282,STK
131370,KR7131370009,알서포트,KOSDAQ,우량기업부,3140,1,5,0.16,3150,3165,3115,53521,167845900,167258640620,53267083,KSQ
452200,KR7452200009,민테크,KOSDAQ,기술성장기업부,7620,2,-240,-3.05,7830,7830,7610,366632,2816879370,167223186000,21945300,KSQ
006620,KR7006620009,동구바이오제약,KOSDAQ,우량기업부,5860,2,-80,-1.35,5960,6000,5850,120071,707983460,166804853120,28464992,KSQ
036190,KR7036190007,금화피에스시,KOSDAQ,우량기업부,27800,1,150,0.54,27700,27950,27600,2466,68578150,166800000000,6000000,KSQ
424960,KR7424960003,스마트레이더시스템,KOSDAQ,기술성장기업부,10650,2,-550,-4.91,11150,11870,10500,817052,9174798360,166324671000,15617340,KSQ
396470,KR7396470007,워트,KOSDAQ,중견기업부,10300,2,-200,-1.9,10690,10710,10220,272657,2845781200,166036000000,16120000,KSQ
053690,KR7053690004,한미글로벌,KOSPI,,15100,1,100,0.67,15040,15260,15000,81964,1242269030,165459005000,10957550,STK
210980,KR7210980009,SK디앤디,KOSPI,,8870,2,-50,-0.56,8880,9060,8840,141079,1265371410,165136178340,18617382,STK
128820,KR7128820008,대성산업,KOSPI,,3630,2,-300,-7.63,3755,3800,3620,768397,2844811910,164204785140,45235478,STK
085670,KR7085670008,뉴프렉스,KOSDAQ,우량기업부,6710,1,750,12.58,5970,7200,5930,33458009,227396471800,164064606310,24450761,KSQ
294570,KR7294570007,쿠콘,KOSDAQ,벤처기업부,15970,1,280,1.78,15690,16030,15540,17490,277259500,163767319450,10254685,KSQ
217330,KR7217330000,싸이토젠,KOSDAQ,기술성장기업부,7070,3,0,0.0,7280,7280,6960,11013,77887650,163525897290,23129547,KSQ
317400,KR7317400000,자이에스앤디,KOSPI,,4215,2,-10,-0.24,4165,4235,4165,11442,48224600,163468321800,38782520,STK
089890,KR7089890008,코세스,KOSDAQ,우량기업부,9850,1,280,2.93,9620,10450,9620,476960,4817551690,163361875700,16584962,KSQ
011280,KR7011280005,태림포장,KOSPI,,2305,1,5,0.22,2305,2315,2285,15832,36347270,163207691700,70805940,STK
063570,KR7063570006,한국전자금융,KOSDAQ,우량기업부,4770,3,0,0.0,4785,4790,4750,36464,173914340,162884662560,34147728,KSQ
006910,KR7006910004,보성파워텍,KOSDAQ,중견기업부,3315,2,-45,-1.34,3375,3380,3275,989332,3279192940,162865366560,49129824,KSQ
487570,KR7487570004,HS효성,KOSPI,,43700,1,1200,2.82,42500,44450,42500,14210,621613150,162823009900,3725927,STK
025950,KR7025950007,동신건설,KOSDAQ,우량기업부,19380,1,70,0.36,19310,19500,19100,18059,348358470,162792000000,8400000,KSQ
203650,KR7203650007,드림시큐리티,KOSDAQ,우량기업부,3195,2,-10,-0.31,3220,3220,3165,175967,561687735,161685384030,50605754,KSQ
453860,KR7453860009,에이에스텍,KOSDAQ,벤처기업부,28550,3,0,0.0,28550,29000,28150,20119,575276450,161513488250,5657215,KSQ
063160,KR7063160006,종근당바이오,KOSPI,,29400,2,-400,-1.34,29750,30000,29400,7367,218515550,161287282800,5485962,STK
105840,KR7105840003,우진,KOSPI,,7930,2,-80,-1.0,8050,8050,7920,68553,545904240,161166259020,20323614,STK
003830,KR7003830007,대한화섬,KOSPI,,121300,1,2100,1.76,119500,121700,119000,1520,182859200,161086400000,1328000,STK
009070,KR7009070004,KCTC,KOSPI,,5360,1,180,3.47,5170,5450,5140,1334407,7105833610,160800000000,30000000,STK
054210,KR7054210000,이랜텍,KOSDAQ,우량기업부,6350,1,110,1.76,6540,6690,6330,361312,2348145430,160599183500,25291210,KSQ
083420,KR7083420000,그린케미칼,KOSPI,,6680,1,30,0.45,6640,6680,6600,19455,129214960,160320000000,24000000,STK
084990,KR7084990001,헬릭스미스,KOSDAQ,기술성장기업부,3475,1,15,0.43,3515,3515,3450,25188,87291535,160172469575,46092797,KSQ
030960,KR7030960009,양지사,KOSDAQ,중견기업부,10020,3,0,0.0,10090,10160,9950,57280,575886930,160119600000,15980000,KSQ
091580,KR7091580001,상신이디피,KOSDAQ,우량기업부,11910,1,20,0.17,11930,11930,11700,24012,284226860,159930088290,13428219,KSQ
003650,KR7003650009,미창석유,KOSPI,,91500,2,-100,-0.11,91600,91800,91100,298,27301200,159179988000,1739672,STK
092200,KR7092200005,디아이씨,KOSPI,,4080,2,-35,-0.85,4140,4140,4060,76406,311770265,158665361520,38888569,STK
448900,KR7448900001,한국피아이엠,KONEX,일반기업부,31200,0,0,0.0,0,0,0,0,0,158541864000,5081470,KNX
217820,KR7217820000,원익피앤이,KOSDAQ,우량기업부,3340,1,20,0.6,3320,3400,3295,60670,201999660,158498227060,47454559,KSQ
008110,KR7008110009,대동전자,KOSPI,,15040,0,0,0.0,0,0,0,0,0,157776322880,10490447,STK
117730,KR7117730002,티로보틱스,KOSDAQ,벤처기업부,8840,1,10,0.11,8830,9020,8700,100433,886367620,157679610400,17837060,KSQ
093520,KR7093520005,매커스,KOSDAQ,우량기업부,9680,2,-90,-0.92,9790,9890,9620,109896,1069537110,156458730560,16163092,KSQ
023910,KR7023910003,대한약품,KOSDAQ,우량기업부,26050,1,50,0.19,26250,26250,25850,7846,203957850,156300000000,6000000,KSQ
362320,KR7362320004,청담글로벌,KOSDAQ,중견기업부,7600,1,700,10.14,7140,7740,6980,5315417,39810221590,156189804000,20551290,KSQ
015890,KR7015890007,태경산업,KOSPI,,5330,1,10,0.19,5340,5350,5280,24681,131057330,155789237500,29228750,STK
027710,KR7027710003,팜스토리,KOSDAQ,우량기업부,1397,1,36,2.65,1361,1416,1360,1379224,1922790022,155648990200,111416600,KSQ
457550,KR7457550002,우진엔텍,KOSDAQ,중견기업부,16710,2,-390,-2.28,17110,17120,16680,120285,2023413070,154924074690,9271339,KSQ
051160,KR7051160000,지어소프트,KOSDAQ,우량기업부,10000,2,-110,-1.09,10050,10120,9940,43204,433071470,154744300000,15474430,KSQ
450140,KR7450140009,코오롱모빌리티그룹,KOSPI,,2460,1,10,0.41,2450,2475,2400,41880,101688165,154432035000,62777250,STK
090710,KR7090710005,휴림로봇,KOSDAQ,중견기업부,1404,1,2,0.14,1420,1423,1394,607442,853355932,153910923660,109623165,KSQ
004970,KR7004970000,신라교역,KOSPI,,9610,1,50,0.52,9590,9640,9560,10850,104228450,153760000000,16000000,STK
092130,KR7092130004,이크레더블,KOSDAQ,중견기업부,12750,1,10,0.08,12750,12780,12710,3270,41641270,153555900000,12043600,KSQ
080420,KR7080420003,모다이노칩,KOSDAQ,중견기업부,1926,1,6,0.31,1920,1944,1917,10117,19532549,153543843972,79721622,KSQ
338840,KR7338840002,와이바이오로직스,KOSDAQ,기술성장기업부,10380,2,-420,-3.89,10970,10970,10240,155273,1617387340,153307576080,14769516,KSQ
02826K,KR702826K016,삼성물산우B,KOSPI,,104400,2,-1100,-1.04,105300,105800,104100,1894,198586300,153216396000,1467590,STK
023600,KR7023600000,삼보판지,KOSDAQ,우량기업부,9470,2,-40,-0.42,9500,9500,9360,6081,57152930,153129900000,16170000,KSQ
049180,KR7049180003,셀루메드,KOSDAQ,벤처기업부,3035,2,-165,-5.16,3250,3250,2955,2292859,6984283930,152778279245,50338807,KSQ
068290,KR7068290006,삼성출판사,KOSPI,,15250,2,-220,-1.42,15470,15700,15020,11688,179681550,152500000000,10000000,STK
063080,KR7063080006,컴투스홀딩스,KOSDAQ,중견기업부,23050,1,850,3.83,22200,23200,22000,35621,813942100,152019175600,6595192,KSQ
078940,KR7078940004,퀀타피아,KOSDAQ,관리종목(소속부없음),2855,0,0,0.0,0,0,0,0,0,151584163690,53094278,KSQ
110790,KR7110790003,크리스에프앤씨,KOSDAQ,우량기업부,6460,3,0,0.0,6460,6490,6400,2742,17650850,151364001600,23430960,KSQ
079960,KR7079960001,동양이엔피,KOSDAQ,우량기업부,19240,3,0,0.0,19240,19340,19130,14364,275831120,151226400000,7860000,KSQ
400760,KR7400760005,NH올원리츠,KOSPI,,3575,2,-5,-0.14,3580,3580,3545,32966,117496860,150865000000,42200000,STK
006490,KR7006490007,인스코비,KOSPI,,1260,2,-2,-0.16,1263,1319,1230,751835,957551499,150404937480,119368998,STK
164060,KR7164060006,이루다,KOSDAQ,벤처기업부,7090,0,0,0.0,0,0,0,0,0,150314622060,21200934,KSQ
215090,KR7215090002,휴센텍,KOSDAQ,관리종목(소속부없음),1505,0,0,0.0,0,0,0,0,0,149972154360,99649272,KSQ
094280,KR7094280005,효성ITX,KOSPI,,12970,2,-90,-0.69,13090,13090,12940,8004,103836660,149909854000,11558200,STK
073010,KR7073010001,케이에스피,KOSDAQ,우량기업부,3725,2,-80,-2.1,3805,3810,3635,178907,662821175,149712406250,40191250,KSQ
065680,KR7065680001,우주일렉트로,KOSDAQ,우량기업부,15660,2,-510,-3.15,16180,16180,15520,26861,422218850,149239800000,9530000,KSQ
003547,KR7003542008,대신증권2우B,KOSPI,,14890,2,-10,-0.07,14820,14930,14820,10894,162089750,148900000000,10000000,STK
004710,KR7004710000,한솔테크닉스,KOSPI,,4630,1,25,0.54,4600,4640,4585,29109,134316990,148668735140,32109878,STK
000970,KR7000970004,한국주철관,KOSPI,,6520,1,40,0.62,6520,6540,6460,13080,84949310,148659260000,22800500,STK
064820,KR7064820004,케이프,KOSDAQ,우량기업부,4810,2,-135,-2.73,4950,4955,4790,95819,465331685,148637311680,30901728,KSQ
104460,KR7104460001,디와이피엔에프,KOSDAQ,중견기업부,13840,1,120,0.87,13720,13900,13580,17753,244372660,148276570000,10713625,KSQ
015230,KR7015230006,대창단조,KOSPI,,5170,1,30,0.58,5150,5200,5100,23216,119698660,147718429100,28572230,STK
045970,KR7045970001,코아시아,KOSDAQ,중견기업부,5610,1,40,0.72,5610,5690,5490,115285,647057190,147626454360,26314876,KSQ
060570,KR7060570009,드림어스컴퍼니,KOSDAQ,중견기업부,1952,2,-27,-1.36,1956,1978,1948,20123,39438547,147613310496,75621573,KSQ
013990,KR7013990007,아가방컴퍼니,KOSDAQ,우량기업부,4485,1,25,0.56,4415,4500,4390,490472,2182597685,147500598960,32887536,KSQ
220260,KR7220260004,켐트로스,KOSDAQ,우량기업부,5550,3,0,0.0,5500,5580,5460,34964,192761400,147398603850,26558307,KSQ
131400,KR7131400004,이브이첨단소재,KOSDAQ,벤처기업부,2470,2,-65,-2.56,2590,2590,2460,625046,1565703795,147187008540,59589882,KSQ
124500,KR7124500000,아이티센,KOSDAQ,투자주의환기종목(소속부없음),6340,1,370,6.2,5970,6480,5950,521443,3280403690,147116701180,23204527,KSQ
032860,KR7032860009,더라미,KOSDAQ,투자주의환기종목(소속부없음),3640,0,0,0.0,0,0,0,0,0,147040941320,40395863,KSQ
068790,KR7068790005,DMS,KOSDAQ,우량기업부,5940,2,-10,-0.17,5970,5990,5920,24106,143198670,145963982340,24573061,KSQ
086710,KR7086710001,선진뷰티사이언스,KOSDAQ,중견기업부,11960,1,310,2.66,11650,12150,11610,229492,2739944800,145951228800,12203280,KSQ
476080,KR7476080007,M83,KOSDAQ,중견기업부,18710,1,20,0.11,18500,19990,18290,1836953,35423263140,145657350000,7785000,KSQ
008040,KR7008040008,사조동아원,KOSPI,,1028,1,24,2.39,1010,1031,1003,608348,622424734,145096648800,141144600,STK
